23.1189	45.1516	2023	2	15	1.4	14.1	9	28	32
23.1153	45.1533	2023	2	15	1.7	10.8	9	41	10
23.1504	45.2081	2023	2	15	1.6	11	9	47	40
23.1178	45.1688	2023	2	15	1.7	6.3	10	56	39
23.1574	45.16	2023	2	15	1.7	5.7	11	9	52
23.0890	45.1587	2023	2	15	1.5	12.4	11	20	11
23.0843	45.1847	2023	2	15	1.6	3	11	31	27
23.0875	45.154	2023	2	15	1.7	3	11	35	16
23.0601	45.1391	2023	2	15	1.7	10.1	11	53	53
23.1379	45.1637	2023	2	15	1.6	5	12	2	3
23.1186	45.1829	2023	2	15	1.7	7.8	12	9	2
23.0993	45.1514	2023	2	15	2	3	12	15	33
23.1323	45.1607	2023	2	15	2.1	13.5	12	46	8
23.1116	45.1561	2023	2	15	2.5	17.5	13	2	14
23.0880	45.1526	2023	2	15	1.5	12.7	13	12	36
23.1207	45.1789	2023	2	15	1.9	11.2	14	3	53
23.0993	45.1699	2023	2	15	2	14	14	17	48
23.1529	45.1057	2023	2	15	1.2	19.1	14	56	54
23.0687	45.1122	2023	2	15	1.7	16.1	15	9	49
23.0603	45.1312	2023	2	15	1.2	15.5	15	18	18
23.0577	45.1495	2023	2	15	1.5	16.5	15	29	14
23.1425	45.1107	2023	2	15	1	14.1	15	38	24
23.1197	45.1815	2023	2	15	1.1	7	15	39	17
23.1746	45.141	2023	2	15	1.3	17.5	15	41	5
23.1532	45.128	2023	2	15	1.2	16	15	55	28
23.2116	45.1345	2023	2	15	1.3	18.5	16	2	29
23.1305	45.1154	2023	2	15	1.7	14.2	16	13	32
23.1604	45.1135	2023	2	15	1.2	19.2	16	16	30
23.1666	45.1892	2023	2	15	1.6	9.5	16	18	39
23.0974	45.0214	2023	2	15	1.3	14	16	32	31
23.1330	45.1607	2023	2	15	1.9	17.2	16	49	44
23.0785	45.134	2023	2	15	2.6	19.4	16	51	55
23.1415	45.1241	2023	2	15	1.3	18.8	17	5	14
23.1371	45.0964	2023	2	15	1.5	13.8	17	9	34
23.1309	45.3141	2023	2	15	0.9	18.5	17	11	15
22.9880	45.1471	2023	2	15	1.2	16.1	17	21	34
23.1578	45.1238	2023	2	15	0.9	19.5	17	42	54
23.1437	45.1914	2023	2	15	1.4	15.4	17	48	59
23.1050	45.1455	2023	2	15	1.9	13.5	17	50	25
23.1980	45.2012	2023	2	15	1.2	15.9	17	56	36
23.1635	45.0991	2023	2	15	1	18	18	1	12
23.1316	45.1301	2023	2	15	1	14.6	18	12	13
23.1411	45.1304	2023	2	15	1.2	13.7	18	16	31
23.1105	45.1503	2023	2	15	2	13.9	18	20	50
23.1538	45.1127	2023	2	15	1.3	16.6	18	50	32
23.1448	45.1066	2023	2	15	1.2	13.8	18	54	18
23.1447	45.1615	2023	2	15	1.6	5.7	18	56	37
23.1450	45.1173	2023	2	15	3.2	5	19	2	35
23.1867	45.1664	2023	2	15	1.5	15.4	19	6	20
23.1600	45.1435	2023	2	15	1.4	14	19	7	30
23.1473	45.1709	2023	2	15	1.2	10.1	19	8	34
23.0874	45.1166	2023	2	15	2.9	5	19	23	31
23.1968	45.1833	2023	2	15	1.4	17.4	19	28	45
23.1997	45.1513	2023	2	15	1	13	19	35	51
23.1636	45.1694	2023	2	15	1.4	6.1	19	45	46
23.1139	45.1572	2023	2	15	2.2	7.9	20	2	55
23.0949	45.1555	2023	2	15	1.7	15.7	20	9	35
23.1089	45.1758	2023	2	15	1.7	7.9	20	17	2
