23.10680	45.14290	2023	2	14	1.10	19.40	18	36.34
23.12220	45.17150	2023	2	14	1.40	17.20	18	37.90
23.09820	45.14120	2023	2	14	1.90	15.90	18	39.36
23.13360	45.16250	2023	2	14	1.60	16.10	18	41.46
23.09470	45.14720	2023	2	14	2.70	13.20	18	42.09
23.10600	45.16420	2023	2	14	2.00	17.70	18	44.57
23.10280	45.15700	2023	2	14	1.90	15.50	18	45.45
23.12140	45.17960	2023	2	14	1.40	16.80	18	45.78
23.09110	45.14790	2023	2	14	1.50	16.70	18	47.73
23.10220	45.13470	2023	2	14	1.60	17.60	18	48.29
23.09690	45.13900	2023	2	14	1.70	16.30	18	53.04
23.11390	45.14660	2023	2	14	1.40	16.80	18	54.00
23.10990	45.13700	2023	2	14	1.70	17.30	18	54.54
23.14970	45.18530	2023	2	14	1.60	19.10	18	55.26
23.17930	45.14510	2023	2	14	1.50	18.20	18	58.73
23.11510	45.14310	2023	2	14	1.40	18.20	19	3.64
23.11750	45.15390	2023	2	14	1.80	14.20	19	4.52
23.10120	45.15620	2023	2	14	1.90	14.20	19	10.71
23.11490	45.13570	2023	2	14	1.50	19.30	19	11.25
23.19750	45.17330	2023	2	14	2.50	16.70	19	14.53
23.17600	45.17670	2023	2	14	1.40	15.90	19	18.72
23.13380	45.16580	2023	2	14	1.40	16.00	19	19.82
23.09370	45.16690	2023	2	14	1.40	15.30	19	20.93
23.13020	45.17660	2023	2	14	2.00	17.40	19	22.18
23.09420	45.15180	2023	2	14	2.10	16.30	19	24.88
23.08620	45.15830	2023	2	14	1.90	17.10	19	25.83
23.17580	45.19030	2023	2	14	1.90	15.70	19	26.12
23.11010	45.14240	2023	2	14	2.00	17.90	19	26.91
23.08130	45.15740	2023	2	14	1.50	16.70	19	28.10
23.17020	45.18410	2023	2	14	1.80	15.20	19	28.78
23.12780	45.15610	2023	2	14	1.80	14.60	19	31.02
23.10770	45.16950	2023	2	14	1.20	17.40	19	33.64
23.08620	45.15970	2023	2	14	2.20	16.40	19	34.65
23.11260	45.15650	2023	2	14	1.50	16.00	19	37.77
23.09860	45.15060	2023	2	14	1.50	17.90	19	38.27
23.09260	45.14580	2023	2	14	2.20	14.60	19	46.07
23.12540	45.15180	2023	2	14	1.30	17.00	19	47.32
23.11070	45.16820	2023	2	14	1.40	16.90	19	49.53
23.17140	45.18500	2023	2	14	1.90	16.90	19	51.39
23.09390	45.15730	2023	2	14	1.40	16.10	19	52.30
23.08200	45.15860	2023	2	14	1.50	16.60	19	53.29
23.09820	45.13540	2023	2	14	1.20	18.00	19	54.17
23.13630	45.16530	2023	2	14	1.30	17.20	19	55.21
23.09940	45.15460	2023	2	14	1.30	17.40	19	56.76
23.15790	45.14420	2023	2	14	1.20	16.80	19	59.92
23.09580	45.13800	2023	2	14	0.90	16.40	20	1.90
23.09670	45.16480	2023	2	14	1.20	17.10	20	2.73
23.10150	45.14470	2023	2	14	1.40	16.10	20	6.68
23.08310	45.15560	2023	2	14	1.60	14.90	20	7.47
23.17810	45.18660	2023	2	14	2.00	16.90	20	9.05
23.10390	45.15080	2023	2	14	1.70	15.90	20	13.76
23.17820	45.17940	2023	2	14	2.10	15.30	20	14.10
23.14640	45.18490	2023	2	14	2.00	13.80	20	15.08
23.11240	45.16030	2023	2	14	1.20	16.80	20	16.90
23.13290	45.14930	2023	2	14	0.90	18.90	20	18.23
23.19760	45.15420	2023	2	14	1.30	19.90	20	18.79
23.20090	45.19140	2023	2	14	1.10	17.10	20	19.30
23.14530	45.16490	2023	2	14	1.40	18.00	20	20.49
23.20440	45.17440	2023	2	14	0.90	16.90	20	21.03
23.12220	45.15010	2023	2	14	1.70	12.50	20	22.69
23.18800	45.16390	2023	2	14	1.10	17.30	20	23.53
23.12110	45.14190	2023	2	14	0.90	20.20	20	24.85
23.09670	45.16140	2023	2	14	1.10	17.80	20	27.62
23.17250	45.15850	2023	2	14	0.70	19.10	20	28.37
23.12080	45.14740	2023	2	14	1.30	16.80	20	30.93
23.10070	45.15620	2023	2	14	2.50	17.70	20	32.32
23.18020	45.16380	2023	2	14	3.60	11.50	20	32.63
23.15630	45.17950	2023	2	14	2.00	12.60	20	38.26
23.16180	45.15630	2023	2	14	1.60	14.10	20	39.35
23.16880	45.15100	2023	2	14	1.70	14.80	20	39.91
23.10320	45.16220	2023	2	14	3.10	14.10	20	40.38
23.10180	45.17150	2023	2	14	2.00	15.80	20	41.56
23.09730	45.14720	2023	2	14	1.40	14.40	20	42.76
23.16850	45.17060	2023	2	14	1.10	12.50	20	43.21
23.19310	45.19440	2023	2	14	1.50	16.10	20	44.33
23.11210	45.18160	2023	2	14	1.70	16.30	20	45.24
23.18390	45.16850	2023	2	14	1.80	15.90	20	45.81
23.13230	45.13260	2023	2	14	0.90	21.00	20	47.11
23.18180	45.13060	2023	2	14	1.20	20.60	20	48.14
23.10800	45.17040	2023	2	14	1.30	14.10	20	49.36
23.09630	45.23850	2023	2	14	1.50	15.90	20	50.55
23.19340	45.14940	2023	2	14	1.10	23.90	20	54.03
23.14570	45.15630	2023	2	14	1.10	21.10	20	54.65
23.10950	45.16640	2023	2	14	1.40	15.70	20	55.30
23.07180	45.15150	2023	2	14	1.40	14.20	20	56.32
23.16010	45.17540	2023	2	14	1.20	13.30	20	58.71
23.08980	45.16180	2023	2	14	1.40	12.80	20	59.46
23.10920	45.16440	2023	2	14	1.70	15.20	21	0.60
23.14640	45.13970	2023	2	14	1.00	20.30	21	2.36
23.08440	45.14500	2023	2	14	1.50	16.70	21	4.41
23.10090	45.14620	2023	2	14	1.40	18.90	21	4.61
23.08690	45.14290	2023	2	14	1.40	16.20	21	7.28
23.12000	45.17480	2023	2	14	1.60	16.30	21	8.68
23.15010	45.15500	2023	2	14	1.60	16.30	21	10.00
23.15050	45.17170	2023	2	14	1.00	20.40	21	10.64
23.15960	45.14450	2023	2	14	1.10	17.60	21	11.32
23.09320	45.15170	2023	2	14	1.30	14.10	21	14.44
23.12140	45.14360	2023	2	14	1.20	16.80	21	17.32
23.15250	45.13390	2023	2	14	1.30	20.00	21	18.14
23.19070	45.19470	2023	2	14	2.00	15.70	21	19.42
23.10550	45.16050	2023	2	14	2.00	15.50	21	20.17
23.18670	45.14300	2023	2	14	1.30	17.80	21	22.24
23.17530	45.17480	2023	2	14	1.80	17.40	21	24.10
23.09330	45.14540	2023	2	14	1.60	17.10	21	24.91
23.14840	45.13870	2023	2	14	2.40	13.70	21	26.39
23.19950	45.17940	2023	2	14	1.10	20.50	21	28.77
23.11320	45.14110	2023	2	14	1.60	15.80	21	29.44
23.12620	45.14370	2023	2	14	1.00	17.20	21	30.89
23.10990	45.15390	2023	2	14	1.30	16.40	21	31.79
23.17450	45.15080	2023	2	14	1.60	16.90	21	32.58
23.10870	45.16650	2023	2	14	1.30	16.20	21	33.67
23.09280	45.15790	2023	2	14	1.50	14.20	21	34.81
23.19100	45.15050	2023	2	14	1.10	18.90	21	36.31
23.20160	45.14830	2023	2	14	1.10	19.40	21	37.95
23.09870	45.16740	2023	2	14	1.80	14.10	21	38.73
23.15900	45.14660	2023	2	14	1.10	20.00	21	45.55
23.09030	45.14690	2023	2	14	1.40	15.70	21	47.26
23.07930	45.15760	2023	2	14	1.40	15.40	21	47.85
